date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:29:52	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:29:33%20GMT	http://livedemo00.template-help.com/constrex_v1-2/js/jquery.fancybox-buttons.js	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/js/jquery.fancybox-buttons.js	(from http://static.livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js)
10:29:53	3163/3163	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225534a332-c5b%22	http://static.livedemo00.template-help.com/constrex_v1-2/js/jquery.fancybox-buttons.js	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/js/jquery.fancybox-buttons.js	(from http://static.livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js)
10:29:53	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:29:33%20GMT	http://livedemo00.template-help.com/constrex_v1-2/js/scrollTo.js	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/js/scrollTo.js	(from http://static.livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js)
10:29:53	1830/1830	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2256f8efb0-726%22	http://static.livedemo00.template-help.com/constrex_v1-2/js/scrollTo.js	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/js/scrollTo.js	(from http://static.livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js)
10:29:54	6699/6699	---MC-	520	error ('Origin%20Error')	text/html	date:Sat,%2010%20Sep%202016%2015:29:34%20GMT	http://livedemo00.template-help.com/constrex_v1-2/js/jquery.swiper.min.js	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/js/jquery.swiper.min.js	(from http://static.livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js)
10:29:54	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:29:34%20GMT	http://livedemo00.template-help.com/constrex_v1-2/js/countdown.js	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/js/countdown.js	(from http://static.livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js)
10:29:55	17156/17156	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2256f3e78c-4304%22	http://static.livedemo00.template-help.com/constrex_v1-2/js/countdown.js	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/js/countdown.js	(from http://static.livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js)
10:29:55	1387/1387	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Sep%202016%2015:29:35%20GMT	http://livedemo00.template-help.com/constrex_v1-2/js/jquery.rd-parallax.js	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/js/jquery.rd-parallax.js	(from http://static.livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js)
10:29:55	9360/9360	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225534a332-2490%22	http://static.livedemo00.template-help.com/constrex_v1-2/js/jquery.rd-parallax.js	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/js/jquery.rd-parallax.js	(from http://static.livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js)
10:29:55	166/166	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2010%20Sep%202016%2015:29:36%20GMT	http://static.livedemo00.template-help.com/robots.txt		(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:29:56	166/166	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2010%20Sep%202016%2015:29:36%20GMT	http://static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regulard41d.html	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:29:56	76235/76235	---MCZ	200	added ('OK')	text/css	etag:W/%225538f184-129cb%22	http://static.livedemo00.template-help.com/constrex_v1-2/css/animate.css	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/css/animate.css	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:29:56	166/166	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2010%20Sep%202016%2015:29:37%20GMT	http://static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.html	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:30:12	1259765/1259765	---M--	200	added ('OK')	image/jpeg	etag:%2255b15ccc-1338f5%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/slide1.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/slide1.jpg	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:30:13	11532/11532	---M--	200	added ('OK')	image/jpeg	etag:%2255b15c44-2d0c%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/dot2.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/dot2.jpg	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/camera.css)
10:30:13	166/166	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2010%20Sep%202016%2015:29:54%20GMT	http://static.livedemo00.template-help.com/constrex_v1-2/fonts/material-design.eot	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/material-design.c9.delayed	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/material-design.css)
10:30:14	24032/24032	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%225512fda4-5de0%22	http://static.livedemo00.template-help.com/constrex_v1-2/fonts/material-design.woff	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/material-design.woff	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/material-design.css)
10:30:17	2375/2375	---M--	200	added ('OK')	image/png	etag:%2256f3c910-947%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img18.png	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img18.png	(from http://livedemo00.template-help.com/constrex_v1-2/index-12.html)
10:30:17	341566/341566	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225512fda4-5363e%22	http://static.livedemo00.template-help.com/constrex_v1-2/fonts/material-design.svg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/material-design.svg	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/material-design.css)
10:30:17	2758/2758	---M--	200	added ('OK')	image/png	etag:%2256f3c910-ac6%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img17.png	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-1_img17.png	(from http://livedemo00.template-help.com/constrex_v1-2/index-12.html)
10:30:18	48436/48436	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%225512fda4-bd34%22	http://static.livedemo00.template-help.com/constrex_v1-2/fonts/material-design.ttf	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/material-design.ttf	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/material-design.css)
10:30:22	29788/29788	---M--	200	added ('OK')	image/jpeg	etag:%2255b15e94-745c%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-2_img6.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-2_img6.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/index-1.html)
10:30:26	58034/58034	---M--	200	added ('OK')	image/jpeg	etag:%2255b15e94-e2b2%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-2_img2.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-2_img2.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/index-1.html)
10:30:26	6699/6699	---MC-	520	error ('Origin%20Error')	text/html	date:Sat,%2010%20Sep%202016%2015:30:07%20GMT	http://livedemo00.template-help.com/constrex_v1-2/Popover%20requires%20tooltip.js	C:/My%20Web%20Sites/resertec/livedemo00.template-help.com/constrex_v1-2/Popover%20requires%20tooltip.cd.delayed	(from http://static.livedemo00.template-help.com/constrex_v1-2/js/bootstrap.min.js)
10:30:28	11936/11936	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225534a332-2ea0%22	http://static.livedemo00.template-help.com/constrex_v1-2/js/wow.js	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/js/wow.js	(from http://static.livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js)
10:30:28	71172/71172	---M--	200	added ('OK')	image/jpeg	etag:%2255b15e94-11604%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-2_img5.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-2_img5.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/index-1.html)
10:30:29	166/166	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2010%20Sep%202016%2015:30:09%20GMT	http://static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/glyphicons-halflings-regular.html	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/bootstrap.css)
10:30:30	5228/5228	---MCZ	200	added ('OK')	text/css	etag:W/%225534a332-146c%22	http://static.livedemo00.template-help.com/constrex_v1-2/css/jquery.fancybox.css	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/css/jquery.fancybox.css	(from http://livedemo00.template-help.com/constrex_v1-2/index-3.html)
10:30:30	186613/186613	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2255b160da-2d8f5%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-4_img7.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-4_img7.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/index-3.html)
10:30:31	105390/105390	---M--	200	added ('OK')	image/jpeg	etag:%2255b160da-19bae%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/page-4_img3.jpg	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/page-4_img3.jpg	(from http://livedemo00.template-help.com/constrex_v1-2/index-3.html)
10:30:31	0/-1	---M--	502	error ('')			http://static.livedemo00.template-help.com/constrex_v1-2/fonts/material-design.eot	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/material-design.html	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/material-design.css)
10:30:31	4533/4533	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22557fd12a-11b5%22	http://static.livedemo00.template-help.com/constrex_v1-2/js/jquery.rd-google-map.js	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/js/jquery.rd-google-map.js	(from http://static.livedemo00.template-help.com/constrex_v1-2/js/tm-scripts.js)
10:30:32	6567/6567	---M--	200	added ('OK')	image/gif	etag:%225534a332-19a7%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/fancybox_loading.gif	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/fancybox_loading.gif	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/jquery.fancybox.css)
10:30:32	43/43	---M--	200	added ('OK')	image/gif	etag:%225534a332-2b%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/blank.gif	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/blank.gif	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/jquery.fancybox.css)
10:30:32	1003/1003	---M--	200	added ('OK')	image/png	etag:%225534a332-3eb%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/fancybox_overlay.png	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/fancybox_overlay.png	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/jquery.fancybox.css)
10:30:32	6553/6553	---M--	200	added ('OK')	image/png	etag:%225534a332-1999%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/fancybox_sprite@2x.png	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/fancybox_sprite@2x.png	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/jquery.fancybox.css)
10:30:33	0/-1	---M--	502	error ('')			http://static.livedemo00.template-help.com/constrex_v1-2/fonts/material-design.eot	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/fonts/material-design.html	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/material-design.css)
10:30:33	13984/13984	---M--	200	added ('OK')	image/gif	etag:%225534a332-36a0%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/fancybox_loading@2x.gif	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/fancybox_loading@2x.gif	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/jquery.fancybox.css)
10:30:33	1362/1362	---M--	200	added ('OK')	image/png	etag:%225534a332-552%22	http://static.livedemo00.template-help.com/constrex_v1-2/images/fancybox_sprite.png	C:/My%20Web%20Sites/resertec/static.livedemo00.template-help.com/constrex_v1-2/images/fancybox_sprite.png	(from http://static.livedemo00.template-help.com/constrex_v1-2/css/jquery.fancybox.css)
